Date,Adj Close,Close,High,Low,Open,Volume
,DE000SL0DEX2.SG,DE000SL0DEX2.SG,DE000SL0DEX2.SG,DE000SL0DEX2.SG,DE000SL0DEX2.SG,DE000SL0DEX2.SG
2016-03-16,95.04000091552734,95.04000091552734,95.04000091552734,95.04000091552734,95.04000091552734,0
2016-03-17,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,0
2016-03-18,96.48999786376953,96.48999786376953,96.48999786376953,96.48999786376953,96.48999786376953,0
2016-03-21,95.11000061035156,95.11000061035156,95.11000061035156,95.11000061035156,95.11000061035156,0
2016-03-22,94.5199966430664,94.5199966430664,94.5199966430664,94.5199966430664,94.5199966430664,0
2016-03-23,91.56999969482422,91.56999969482422,91.56999969482422,91.56999969482422,91.56999969482422,0
2016-03-24,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,0
2016-03-29,91.05999755859375,91.05999755859375,91.05999755859375,91.05999755859375,91.05999755859375,0
2016-03-30,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,0
2016-03-31,92.16000366210938,92.16000366210938,92.16000366210938,92.16000366210938,92.16000366210938,0
2016-04-01,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,0
2016-04-04,90.12000274658203,90.12000274658203,90.12000274658203,90.12000274658203,90.12000274658203,0
2016-04-05,89.30000305175781,89.30000305175781,89.30000305175781,89.30000305175781,89.30000305175781,0
2016-04-06,90.05000305175781,90.05000305175781,90.05000305175781,90.05000305175781,90.05000305175781,0
2016-04-07,89.69000244140625,89.69000244140625,89.69000244140625,89.69000244140625,89.69000244140625,0
2016-04-08,91.33000183105469,91.33000183105469,91.33000183105469,91.33000183105469,91.33000183105469,0
2016-04-11,92.80999755859375,92.80999755859375,92.80999755859375,92.80999755859375,92.80999755859375,0
2016-04-12,94.44999694824219,94.44999694824219,94.44999694824219,94.44999694824219,94.44999694824219,0
2016-04-13,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,0
2016-04-14,97.91000366210938,97.91000366210938,97.91000366210938,97.91000366210938,97.91000366210938,0
2016-04-15,97.41999816894531,97.41999816894531,97.41999816894531,97.41999816894531,97.41999816894531,0
2016-04-18,97.27999877929688,97.27999877929688,97.27999877929688,97.27999877929688,97.27999877929688,0
2016-04-19,99.62999725341797,99.62999725341797,99.62999725341797,99.62999725341797,99.62999725341797,0
2016-04-20,100.75,100.75,100.75,100.75,100.75,0
2016-04-21,101.69999694824219,101.69999694824219,101.69999694824219,101.69999694824219,101.69999694824219,0
2016-04-22,102.87000274658203,102.87000274658203,102.87000274658203,102.87000274658203,102.87000274658203,0
2016-04-25,101.0999984741211,101.0999984741211,101.0999984741211,101.0999984741211,101.0999984741211,0
2016-04-26,100.83000183105469,100.83000183105469,100.83000183105469,100.83000183105469,100.83000183105469,0
2016-04-27,101.2300033569336,101.2300033569336,101.2300033569336,101.2300033569336,101.2300033569336,0
2016-04-28,100.72000122070312,100.72000122070312,100.72000122070312,100.72000122070312,100.72000122070312,0
2016-04-29,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,99.11000061035156,0
2016-05-02,98.52999877929688,98.52999877929688,98.52999877929688,98.52999877929688,98.52999877929688,0
2016-05-03,96.45999908447266,96.45999908447266,96.45999908447266,96.45999908447266,96.45999908447266,0
2016-05-04,95.80000305175781,95.80000305175781,95.80000305175781,95.80000305175781,95.80000305175781,0
2016-05-05,94.62000274658203,94.62000274658203,94.62000274658203,94.62000274658203,94.62000274658203,0
2016-05-06,94.80999755859375,94.80999755859375,94.80999755859375,94.80999755859375,94.80999755859375,0
2016-05-09,94.30999755859375,94.30999755859375,94.30999755859375,94.30999755859375,94.30999755859375,0
2016-05-10,95.08999633789062,95.08999633789062,95.08999633789062,95.08999633789062,95.08999633789062,0
2016-05-11,95.77999877929688,95.77999877929688,95.77999877929688,95.77999877929688,95.77999877929688,0
2016-05-12,94.98999786376953,94.98999786376953,94.98999786376953,94.98999786376953,94.98999786376953,0
2016-05-13,93.62999725341797,93.62999725341797,93.62999725341797,93.62999725341797,93.62999725341797,0
2016-05-17,95.6500015258789,95.6500015258789,95.6500015258789,95.6500015258789,95.6500015258789,0
2016-05-18,94.23999786376953,94.23999786376953,94.23999786376953,94.23999786376953,94.23999786376953,0
2016-05-19,93.0,93.0,93.0,93.0,93.0,0
2016-05-20,93.58999633789062,93.58999633789062,93.58999633789062,93.58999633789062,93.58999633789062,0
2016-05-23,93.20999908447266,93.20999908447266,93.20999908447266,93.20999908447266,93.20999908447266,0
2016-05-24,93.29000091552734,93.29000091552734,93.29000091552734,93.29000091552734,93.29000091552734,0
2016-05-25,94.80999755859375,94.80999755859375,94.80999755859375,94.80999755859375,94.80999755859375,0
2016-05-26,94.31999969482422,94.31999969482422,94.31999969482422,94.31999969482422,94.31999969482422,0
2016-05-27,95.41000366210938,95.41000366210938,95.41000366210938,95.41000366210938,95.41000366210938,0
2016-05-30,95.8499984741211,95.8499984741211,95.8499984741211,95.8499984741211,95.8499984741211,0
2016-05-31,97.54000091552734,97.54000091552734,97.54000091552734,97.54000091552734,97.54000091552734,0
2016-06-01,96.62999725341797,96.62999725341797,96.62999725341797,96.62999725341797,96.62999725341797,0
2016-06-02,96.51000213623047,96.51000213623047,96.51000213623047,96.51000213623047,96.51000213623047,0
2016-06-03,96.66999816894531,96.66999816894531,96.66999816894531,96.66999816894531,96.66999816894531,0
2016-06-06,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,0
2016-06-07,99.0999984741211,99.0999984741211,99.0999984741211,99.0999984741211,99.0999984741211,0
2016-06-08,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,99.77999877929688,0
2016-06-09,98.41999816894531,98.41999816894531,98.41999816894531,98.41999816894531,98.41999816894531,0
2016-06-10,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,95.13999938964844,0
2016-06-13,92.22000122070312,92.22000122070312,92.22000122070312,92.22000122070312,92.22000122070312,0
2016-06-14,89.87999725341797,89.87999725341797,89.87999725341797,89.87999725341797,89.87999725341797,0
2016-06-15,89.66000366210938,89.66000366210938,89.66000366210938,89.66000366210938,89.66000366210938,0
2016-06-16,87.75,87.75,87.75,87.75,87.75,0
2016-06-17,89.41000366210938,89.41000366210938,89.41000366210938,89.41000366210938,89.41000366210938,0
2016-06-20,91.0199966430664,91.0199966430664,91.0199966430664,91.0199966430664,91.0199966430664,0
2016-06-21,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,0
2016-06-22,90.1500015258789,90.1500015258789,90.1500015258789,90.1500015258789,90.1500015258789,0
2016-06-23,93.05000305175781,93.05000305175781,93.05000305175781,93.05000305175781,93.05000305175781,0
2016-06-24,89.33000183105469,89.33000183105469,89.33000183105469,89.33000183105469,89.33000183105469,0
2016-06-27,85.16000366210938,85.16000366210938,85.16000366210938,85.16000366210938,85.16000366210938,0
2016-06-28,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,0
2016-06-29,89.3499984741211,89.3499984741211,89.3499984741211,89.3499984741211,89.3499984741211,0
2016-06-30,88.77999877929688,88.77999877929688,88.77999877929688,88.77999877929688,88.77999877929688,0
2016-07-01,90.5999984741211,90.5999984741211,90.5999984741211,90.5999984741211,90.5999984741211,0
2016-07-04,90.77999877929688,90.77999877929688,90.77999877929688,90.77999877929688,90.77999877929688,0
2016-07-05,88.1500015258789,88.1500015258789,88.1500015258789,88.1500015258789,88.1500015258789,0
2016-07-06,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,0
2016-07-07,86.95999908447266,86.95999908447266,86.95999908447266,86.95999908447266,86.95999908447266,0
2016-07-08,88.12000274658203,88.12000274658203,88.12000274658203,88.12000274658203,88.12000274658203,0
2016-07-11,89.69999694824219,89.69999694824219,89.69999694824219,89.69999694824219,89.69999694824219,0
2016-07-12,91.77999877929688,91.77999877929688,91.77999877929688,91.77999877929688,91.77999877929688,0
2016-07-13,91.73999786376953,91.73999786376953,91.73999786376953,91.73999786376953,91.73999786376953,0
2016-07-14,91.88999938964844,91.88999938964844,91.88999938964844,91.88999938964844,91.88999938964844,0
2016-07-15,91.80000305175781,91.80000305175781,91.80000305175781,91.80000305175781,91.80000305175781,0
2016-07-18,92.4000015258789,92.4000015258789,92.4000015258789,92.4000015258789,92.4000015258789,0
2016-07-19,91.83999633789062,91.83999633789062,91.83999633789062,91.83999633789062,91.83999633789062,0
2016-07-20,92.29000091552734,92.29000091552734,92.29000091552734,92.29000091552734,92.29000091552734,0
2016-07-21,92.87000274658203,92.87000274658203,92.87000274658203,92.87000274658203,92.87000274658203,0
2016-07-22,91.93000030517578,91.93000030517578,91.93000030517578,91.93000030517578,91.93000030517578,0
2016-07-25,91.26000213623047,91.26000213623047,91.26000213623047,91.26000213623047,91.26000213623047,0
2016-07-26,91.5199966430664,91.5199966430664,91.5199966430664,91.5199966430664,91.5199966430664,0
2016-07-27,91.0,91.0,91.0,91.0,91.0,0
2016-07-28,90.87999725341797,90.87999725341797,90.87999725341797,90.87999725341797,90.87999725341797,0
2016-07-29,91.58000183105469,91.58000183105469,91.58000183105469,91.58000183105469,91.58000183105469,0
2016-08-01,90.72000122070312,90.72000122070312,90.72000122070312,90.72000122070312,90.72000122070312,0
2016-08-02,89.43000030517578,89.43000030517578,89.43000030517578,89.43000030517578,89.43000030517578,0
2016-08-03,89.73999786376953,89.73999786376953,89.73999786376953,89.73999786376953,89.73999786376953,0
2016-08-04,90.7300033569336,90.7300033569336,90.7300033569336,90.7300033569336,90.7300033569336,0
2016-08-05,92.12000274658203,92.12000274658203,92.12000274658203,92.12000274658203,92.12000274658203,0
2016-08-08,93.94000244140625,93.94000244140625,93.94000244140625,93.94000244140625,93.94000244140625,0
2016-08-09,93.62999725341797,93.62999725341797,93.62999725341797,93.62999725341797,93.62999725341797,0
2016-08-10,93.62000274658203,93.62000274658203,93.62000274658203,93.62000274658203,93.62000274658203,0
2016-08-11,94.19000244140625,94.19000244140625,94.19000244140625,94.19000244140625,94.19000244140625,0
2016-08-12,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,0
2016-08-15,95.80000305175781,95.80000305175781,95.80000305175781,95.80000305175781,95.80000305175781,0
2016-08-16,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,0
2016-08-17,94.3499984741211,94.3499984741211,94.3499984741211,94.3499984741211,94.3499984741211,0
2016-08-18,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,95.37999725341797,0
2016-08-19,95.3499984741211,95.3499984741211,95.3499984741211,95.3499984741211,95.3499984741211,0
2016-08-22,94.5,94.5,94.5,94.5,94.5,0
2016-08-23,95.16000366210938,95.16000366210938,95.16000366210938,95.16000366210938,95.16000366210938,0
2016-08-24,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,93.77999877929688,0
2016-08-25,92.5999984741211,92.5999984741211,92.5999984741211,92.5999984741211,92.5999984741211,0
2016-08-26,92.2300033569336,92.2300033569336,92.2300033569336,92.2300033569336,92.2300033569336,0
2016-08-29,91.94000244140625,91.94000244140625,91.94000244140625,91.94000244140625,91.94000244140625,0
2016-08-30,92.9000015258789,92.9000015258789,92.9000015258789,92.9000015258789,92.9000015258789,0
2016-08-31,92.75,92.75,92.75,92.75,92.75,0
2016-09-01,92.55000305175781,92.55000305175781,92.55000305175781,92.55000305175781,92.55000305175781,0
2016-09-02,93.8499984741211,93.8499984741211,93.8499984741211,93.8499984741211,93.8499984741211,0
2016-09-05,94.7699966430664,94.7699966430664,94.7699966430664,94.7699966430664,94.7699966430664,0
2016-09-06,94.86000061035156,94.86000061035156,94.86000061035156,94.86000061035156,94.86000061035156,0
2016-09-07,96.54000091552734,96.54000091552734,96.54000091552734,96.54000091552734,96.54000091552734,0
2016-09-08,97.6500015258789,97.6500015258789,97.6500015258789,97.6500015258789,97.6500015258789,0
2016-09-09,96.36000061035156,96.36000061035156,96.36000061035156,96.36000061035156,96.36000061035156,0
2016-09-12,95.38999938964844,95.38999938964844,95.38999938964844,95.38999938964844,95.38999938964844,0
2016-09-13,93.95999908447266,93.95999908447266,93.95999908447266,93.95999908447266,93.95999908447266,0
2016-09-14,92.94000244140625,92.94000244140625,92.94000244140625,92.94000244140625,92.94000244140625,0
2016-09-15,93.13999938964844,93.13999938964844,93.13999938964844,93.13999938964844,93.13999938964844,0
2016-09-16,93.55999755859375,93.55999755859375,93.55999755859375,93.55999755859375,93.55999755859375,0
2016-09-19,94.1500015258789,94.1500015258789,94.1500015258789,94.1500015258789,94.1500015258789,0
2016-09-20,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,93.47000122070312,0
2016-09-21,95.18000030517578,95.18000030517578,95.18000030517578,95.18000030517578,95.18000030517578,0
2016-09-22,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,0
2016-09-23,96.05999755859375,96.05999755859375,96.05999755859375,96.05999755859375,96.05999755859375,0
2016-09-26,94.7300033569336,94.7300033569336,94.7300033569336,94.7300033569336,94.7300033569336,0
2016-09-27,94.06999969482422,94.06999969482422,94.06999969482422,94.06999969482422,94.06999969482422,0
2016-09-28,95.06999969482422,95.06999969482422,95.06999969482422,95.06999969482422,95.06999969482422,0
2016-09-29,94.33999633789062,94.33999633789062,94.33999633789062,94.33999633789062,94.33999633789062,0
2016-09-30,94.4000015258789,94.4000015258789,94.4000015258789,94.4000015258789,94.4000015258789,0
2016-10-04,94.68000030517578,94.68000030517578,94.68000030517578,94.68000030517578,94.68000030517578,0
2016-10-05,95.79000091552734,95.79000091552734,95.79000091552734,95.79000091552734,95.79000091552734,0
2016-10-06,97.23999786376953,97.23999786376953,97.23999786376953,97.23999786376953,97.23999786376953,0
2016-10-07,96.93000030517578,96.93000030517578,96.93000030517578,96.93000030517578,96.93000030517578,0
2016-10-10,97.87999725341797,97.87999725341797,97.87999725341797,97.87999725341797,97.87999725341797,0
2016-10-11,97.31999969482422,97.31999969482422,97.31999969482422,97.31999969482422,97.31999969482422,0
2016-10-12,96.5,96.5,96.5,96.5,96.5,0
2016-10-13,94.86000061035156,94.86000061035156,94.86000061035156,94.86000061035156,94.86000061035156,0
2016-10-14,95.33000183105469,95.33000183105469,95.33000183105469,95.33000183105469,95.33000183105469,0
2016-10-17,95.01000213623047,95.01000213623047,95.01000213623047,95.01000213623047,95.01000213623047,0
2016-10-18,96.30999755859375,96.30999755859375,96.30999755859375,96.30999755859375,96.30999755859375,0
2016-10-19,96.9000015258789,96.9000015258789,96.9000015258789,96.9000015258789,96.9000015258789,0
2016-10-20,97.48999786376953,97.48999786376953,97.48999786376953,97.48999786376953,97.48999786376953,0
2016-10-21,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,97.08999633789062,0
2016-10-24,97.26000213623047,97.26000213623047,97.26000213623047,97.26000213623047,97.26000213623047,0
2016-10-25,96.0199966430664,96.0199966430664,96.0199966430664,96.0199966430664,96.0199966430664,0
2016-10-26,94.95999908447266,94.95999908447266,94.95999908447266,94.95999908447266,94.95999908447266,0
2016-10-27,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,94.52999877929688,0
2016-10-28,93.12000274658203,93.12000274658203,93.12000274658203,93.12000274658203,93.12000274658203,0
2016-10-31,92.16000366210938,92.16000366210938,92.16000366210938,92.16000366210938,92.16000366210938,0
2016-11-01,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,0
2016-11-02,88.16999816894531,88.16999816894531,88.16999816894531,88.16999816894531,88.16999816894531,0
2016-11-03,88.55999755859375,88.55999755859375,88.55999755859375,88.55999755859375,88.55999755859375,0
2016-11-04,87.95999908447266,87.95999908447266,87.95999908447266,87.95999908447266,87.95999908447266,0
2016-11-07,89.19000244140625,89.19000244140625,89.19000244140625,89.19000244140625,89.19000244140625,0
2016-11-08,88.23999786376953,88.23999786376953,88.23999786376953,88.23999786376953,88.23999786376953,0
2016-11-09,87.87999725341797,87.87999725341797,87.87999725341797,87.87999725341797,87.87999725341797,0
2016-11-10,90.87000274658203,90.87000274658203,90.87000274658203,90.87000274658203,90.87000274658203,0
2016-11-11,91.47000122070312,91.47000122070312,91.47000122070312,91.47000122070312,91.47000122070312,0
2016-11-14,92.54000091552734,92.54000091552734,92.54000091552734,92.54000091552734,92.54000091552734,0
2016-11-15,93.37999725341797,93.37999725341797,93.37999725341797,93.37999725341797,93.37999725341797,0
2016-11-16,94.54000091552734,94.54000091552734,94.54000091552734,94.54000091552734,94.54000091552734,0
2016-11-17,93.41999816894531,93.41999816894531,93.41999816894531,93.41999816894531,93.41999816894531,0
2016-11-18,93.93000030517578,93.93000030517578,93.93000030517578,93.93000030517578,93.93000030517578,0
2016-11-21,94.91999816894531,94.91999816894531,94.91999816894531,94.91999816894531,94.91999816894531,0
2016-11-22,95.06999969482422,95.06999969482422,95.06999969482422,95.06999969482422,95.06999969482422,0
2016-11-23,95.12000274658203,95.12000274658203,95.12000274658203,95.12000274658203,95.12000274658203,0
2016-11-24,95.0,95.0,95.0,95.0,95.0,0
2016-11-25,94.06999969482422,94.06999969482422,94.06999969482422,94.06999969482422,94.06999969482422,0
2016-11-28,93.23999786376953,93.23999786376953,93.23999786376953,93.23999786376953,93.23999786376953,0
2016-11-29,92.3499984741211,92.3499984741211,92.3499984741211,92.3499984741211,92.3499984741211,0
2016-11-30,93.25,93.25,93.25,93.25,93.25,0
2016-12-01,93.02999877929688,93.02999877929688,93.02999877929688,93.02999877929688,93.02999877929688,0
2016-12-02,93.91000366210938,93.91000366210938,93.91000366210938,93.91000366210938,93.91000366210938,0
2016-12-05,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,0
2016-12-06,96.02999877929688,96.02999877929688,96.02999877929688,96.02999877929688,96.02999877929688,0
2016-12-07,96.91999816894531,96.91999816894531,96.91999816894531,96.91999816894531,96.91999816894531,0
2016-12-08,98.06999969482422,98.06999969482422,98.06999969482422,98.06999969482422,98.06999969482422,0
2016-12-09,98.0,98.0,98.0,98.0,98.0,0
2016-12-12,95.91000366210938,95.91000366210938,95.91000366210938,95.91000366210938,95.91000366210938,0
2016-12-13,96.44999694824219,96.44999694824219,96.44999694824219,96.44999694824219,96.44999694824219,0
2016-12-14,95.19000244140625,95.19000244140625,95.19000244140625,95.19000244140625,95.19000244140625,0
2016-12-15,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,0
2016-12-16,96.31999969482422,96.31999969482422,96.31999969482422,96.31999969482422,96.31999969482422,0
2016-12-19,95.05000305175781,95.05000305175781,95.05000305175781,95.05000305175781,95.05000305175781,0
2016-12-20,95.19000244140625,95.19000244140625,95.19000244140625,95.19000244140625,95.19000244140625,0
2016-12-21,95.7300033569336,95.7300033569336,95.7300033569336,95.7300033569336,95.7300033569336,0
2016-12-22,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,95.45999908447266,0
2016-12-23,95.4000015258789,95.4000015258789,95.4000015258789,95.4000015258789,95.4000015258789,0
2016-12-27,94.98999786376953,94.98999786376953,94.98999786376953,94.98999786376953,94.98999786376953,0
2016-12-28,95.4000015258789,95.4000015258789,95.4000015258789,95.4000015258789,95.4000015258789,0
2016-12-29,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,0
2016-12-30,95.62999725341797,95.62999725341797,95.62999725341797,95.62999725341797,95.62999725341797,0
2017-01-02,96.01000213623047,96.01000213623047,96.01000213623047,96.01000213623047,96.01000213623047,0
2017-01-03,97.80000305175781,97.80000305175781,97.80000305175781,97.80000305175781,97.80000305175781,0
2017-01-04,99.5199966430664,99.5199966430664,99.5199966430664,99.5199966430664,99.5199966430664,0
2017-01-05,100.22000122070312,100.22000122070312,100.22000122070312,100.22000122070312,100.22000122070312,0
2017-01-06,100.33000183105469,100.33000183105469,100.33000183105469,100.33000183105469,100.33000183105469,0
2017-01-09,100.04000091552734,100.04000091552734,100.04000091552734,100.04000091552734,100.04000091552734,0
2017-01-10,100.08999633789062,100.08999633789062,100.08999633789062,100.08999633789062,100.08999633789062,0
2017-01-11,101.44000244140625,101.44000244140625,101.44000244140625,101.44000244140625,101.44000244140625,0
2017-01-12,102.11000061035156,102.11000061035156,102.11000061035156,102.11000061035156,102.11000061035156,0
2017-01-13,102.5999984741211,102.5999984741211,102.5999984741211,102.5999984741211,102.5999984741211,0
2017-01-16,102.1500015258789,102.1500015258789,102.1500015258789,102.1500015258789,102.1500015258789,0
2017-01-17,102.37000274658203,102.37000274658203,102.37000274658203,102.37000274658203,102.37000274658203,0
2017-01-18,103.70999908447266,103.70999908447266,103.70999908447266,103.70999908447266,103.70999908447266,0
2017-01-19,104.55000305175781,104.55000305175781,104.55000305175781,104.55000305175781,104.55000305175781,0
2017-01-20,105.44000244140625,105.44000244140625,105.44000244140625,105.44000244140625,105.44000244140625,0
2017-01-23,104.75,104.75,104.75,104.75,104.75,0
2017-01-24,105.58999633789062,105.58999633789062,105.58999633789062,105.58999633789062,105.58999633789062,0
2017-01-25,106.4800033569336,106.4800033569336,106.4800033569336,106.4800033569336,106.4800033569336,0
2017-01-26,106.27999877929688,106.27999877929688,106.27999877929688,106.27999877929688,106.27999877929688,0
2017-01-27,105.58000183105469,105.58000183105469,105.58000183105469,105.58000183105469,105.58000183105469,0
2017-01-30,104.26000213623047,104.26000213623047,104.26000213623047,104.26000213623047,104.26000213623047,0
2017-01-31,103.88999938964844,103.88999938964844,103.88999938964844,103.88999938964844,103.88999938964844,0
2017-02-01,103.7699966430664,103.7699966430664,103.7699966430664,103.7699966430664,103.7699966430664,0
2017-02-02,102.25,102.25,102.25,102.25,102.25,0
2017-02-03,103.13999938964844,103.13999938964844,103.13999938964844,103.13999938964844,103.13999938964844,0
2017-02-06,103.06999969482422,103.06999969482422,103.06999969482422,103.06999969482422,103.06999969482422,0
2017-02-07,102.76000213623047,102.76000213623047,102.76000213623047,102.76000213623047,102.76000213623047,0
2017-02-08,102.12999725341797,102.12999725341797,102.12999725341797,102.12999725341797,102.12999725341797,0
2017-02-09,103.7699966430664,103.7699966430664,103.7699966430664,103.7699966430664,103.7699966430664,0
2017-02-10,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,105.69999694824219,0
2017-02-13,107.11000061035156,107.11000061035156,107.11000061035156,107.11000061035156,107.11000061035156,0
